,股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
1194,贵州茅台,600519,2022-10-13 14:35,1699.4,1699.98,1700.0,1698.18,1086,184590943.0,0.11,0.05,0.81,0.01
1195,贵州茅台,600519,2022-10-13 14:40,1699.98,1699.99,1700.0,1699.97,2105,357849311.0,0.0,0.0,0.01,0.02
1196,贵州茅台,600519,2022-10-13 14:45,1700.0,1699.99,1700.0,1699.95,995,169148562.0,0.0,0.0,0.0,0.01
1197,贵州茅台,600519,2022-10-13 14:50,1700.0,1699.87,1700.0,1699.8,893,151732447.0,0.01,-0.01,-0.12,0.01
1198,贵州茅台,600519,2022-10-13 14:55,1699.9,1699.95,1700.0,1699.87,1305,221824765.0,0.01,0.0,0.08,0.01
1199,贵州茅台,600519,2022-10-13 15:00,1699.96,1699.99,1700.01,1699.93,1245,211690257.0,0.0,0.0,0.04,0.01
1200,贵州茅台,600519,2022-10-14 09:35,1710.0,1714.0,1717.39,1709.98,5072,869279353.0,0.44,0.82,14.01,0.04
1201,贵州茅台,600519,2022-10-14 09:40,1714.0,1706.0,1714.0,1701.94,2704,461870588.0,0.7,-0.47,-8.0,0.02
1202,贵州茅台,600519,2022-10-14 09:45,1705.33,1709.1,1710.0,1702.0,1750,298438745.0,0.47,0.18,3.1,0.01
1203,贵州茅台,600519,2022-10-14 09:50,1709.09,1710.0,1710.0,1705.6,1867,318983728.0,0.26,0.05,0.9,0.01
1204,贵州茅台,600519,2022-10-14 09:55,1709.9,1714.95,1716.1,1709.85,2117,362654517.0,0.37,0.29,4.95,0.02
1205,贵州茅台,600519,2022-10-14 10:00,1714.94,1721.02,1721.14,1713.59,2514,431578089.0,0.44,0.35,6.07,0.02
1206,贵州茅台,600519,2022-10-14 10:05,1721.0,1729.98,1730.0,1719.89,2698,465746201.0,0.59,0.52,8.96,0.02
1207,贵州茅台,600519,2022-10-14 10:10,1729.98,1735.23,1738.61,1729.98,2208,383133220.0,0.5,0.3,5.25,0.02
1208,贵州茅台,600519,2022-10-14 10:15,1735.02,1732.0,1735.02,1730.0,1091,189025743.0,0.29,-0.19,-3.23,0.01
1209,贵州茅台,600519,2022-10-14 10:20,1732.0,1728.97,1733.65,1727.11,598,103443889.0,0.38,-0.17,-3.03,0.0
1210,贵州茅台,600519,2022-10-14 10:25,1729.0,1732.0,1732.0,1728.0,738,127712460.0,0.23,0.18,3.03,0.01
1211,贵州茅台,600519,2022-10-14 10:30,1732.0,1731.01,1732.0,1730.5,799,138349872.0,0.09,-0.06,-0.99,0.01
1212,贵州茅台,600519,2022-10-14 10:35,1731.82,1731.9,1731.9,1729.0,1007,174320440.0,0.17,0.05,0.89,0.01
1213,贵州茅台,600519,2022-10-14 10:40,1731.98,1736.88,1737.49,1731.92,1475,255886824.0,0.32,0.29,4.98,0.01
1214,贵州茅台,600519,2022-10-14 10:45,1736.88,1735.0,1736.88,1732.7,505,87632486.0,0.24,-0.11,-1.88,0.0
1215,贵州茅台,600519,2022-10-14 10:50,1735.11,1737.95,1738.88,1735.11,874,151943375.0,0.22,0.17,2.95,0.01
1216,贵州茅台,600519,2022-10-14 10:55,1738.0,1738.66,1738.66,1736.0,734,127525347.0,0.15,0.04,0.71,0.01
1217,贵州茅台,600519,2022-10-14 11:00,1738.66,1741.0,1741.88,1738.5,852,148259606.0,0.19,0.13,2.34,0.01
1218,贵州茅台,600519,2022-10-14 11:05,1741.15,1740.01,1744.27,1740.01,983,171388736.0,0.24,-0.06,-0.99,0.01
1219,贵州茅台,600519,2022-10-14 11:10,1742.0,1741.04,1742.0,1739.01,330,57451573.0,0.17,0.06,1.03,0.0
1220,贵州茅台,600519,2022-10-14 11:15,1741.21,1743.0,1744.2,1741.21,421,73393456.0,0.17,0.11,1.96,0.0
1221,贵州茅台,600519,2022-10-14 11:20,1742.86,1739.8,1744.12,1739.39,456,79457554.0,0.27,-0.18,-3.2,0.0
1222,贵州茅台,600519,2022-10-14 11:25,1739.01,1743.82,1744.6,1739.01,543,94625329.0,0.32,0.23,4.02,0.0
1223,贵州茅台,600519,2022-10-14 11:30,1743.0,1737.63,1743.88,1736.79,347,60374199.0,0.41,-0.35,-6.19,0.0
1224,贵州茅台,600519,2022-10-14 13:05,1737.0,1743.04,1743.98,1737.0,662,115172407.0,0.4,0.31,5.41,0.01
1225,贵州茅台,600519,2022-10-14 13:10,1743.04,1744.5,1745.27,1743.04,582,101528626.0,0.13,0.08,1.46,0.0
1226,贵州茅台,600519,2022-10-14 13:15,1744.5,1741.75,1744.5,1739.09,256,44598139.0,0.31,-0.16,-2.75,0.0
1227,贵州茅台,600519,2022-10-14 13:20,1741.95,1744.3,1744.3,1741.76,392,68347775.0,0.15,0.15,2.55,0.0
1228,贵州茅台,600519,2022-10-14 13:25,1744.3,1745.6,1745.8,1744.0,444,77468349.0,0.1,0.07,1.3,0.0
1229,贵州茅台,600519,2022-10-14 13:30,1745.87,1744.02,1748.86,1744.02,765,133640639.0,0.28,-0.09,-1.58,0.01
1230,贵州茅台,600519,2022-10-14 13:35,1744.0,1748.86,1748.87,1743.2,694,121107356.0,0.33,0.28,4.84,0.01
1231,贵州茅台,600519,2022-10-14 13:40,1748.86,1749.22,1755.0,1748.86,1672,292848549.0,0.35,0.02,0.36,0.01
1232,贵州茅台,600519,2022-10-14 13:45,1749.85,1749.89,1752.0,1749.0,532,93132900.0,0.17,0.04,0.67,0.0
1233,贵州茅台,600519,2022-10-14 13:50,1749.83,1751.06,1752.03,1749.36,580,101562420.0,0.15,0.07,1.17,0.0
1234,贵州茅台,600519,2022-10-14 13:55,1751.06,1749.97,1751.06,1748.91,540,94484548.0,0.12,-0.06,-1.09,0.0
1235,贵州茅台,600519,2022-10-14 14:00,1749.97,1742.15,1749.97,1741.91,552,96322114.0,0.46,-0.45,-7.82,0.0
1236,贵州茅台,600519,2022-10-14 14:05,1742.23,1742.99,1743.82,1741.58,406,70747967.0,0.13,0.05,0.84,0.0
1237,贵州茅台,600519,2022-10-14 14:10,1742.99,1740.0,1743.05,1740.0,469,81686318.0,0.17,-0.17,-2.99,0.0
1238,贵州茅台,600519,2022-10-14 14:15,1740.0,1740.07,1740.07,1737.51,548,95277618.0,0.15,0.0,0.07,0.0
1239,贵州茅台,600519,2022-10-14 14:20,1740.02,1739.0,1740.43,1738.8,383,66629427.0,0.09,-0.06,-1.07,0.0
1240,贵州茅台,600519,2022-10-14 14:25,1739.0,1735.92,1739.0,1735.92,394,68465651.0,0.18,-0.18,-3.08,0.0
1241,贵州茅台,600519,2022-10-14 14:30,1735.9,1740.21,1741.0,1735.9,503,87438561.0,0.29,0.25,4.29,0.0
1242,贵州茅台,600519,2022-10-14 14:35,1740.88,1741.0,1742.2,1740.0,538,93672732.0,0.13,0.05,0.79,0.0
1243,贵州茅台,600519,2022-10-14 14:40,1741.0,1741.58,1741.77,1740.81,284,49453395.0,0.06,0.03,0.58,0.0
1244,贵州茅台,600519,2022-10-14 14:45,1741.57,1739.51,1741.58,1738.89,510,88755306.0,0.15,-0.12,-2.07,0.0
1245,贵州茅台,600519,2022-10-14 14:50,1739.51,1739.1,1741.78,1739.0,504,87701571.0,0.16,-0.02,-0.41,0.0
1246,贵州茅台,600519,2022-10-14 14:55,1739.48,1737.48,1740.0,1737.04,766,133120645.0,0.17,-0.09,-1.62,0.01
1247,贵州茅台,600519,2022-10-14 15:00,1738.0,1737.61,1738.97,1737.45,860,149394280.0,0.09,0.01,0.13,0.01
1248,贵州茅台,600519,2022-10-17 09:35,1726.0,1726.0,1727.99,1715.03,3226,555081713.0,0.75,-0.67,-11.61,0.03
1249,贵州茅台,600519,2022-10-17 09:40,1726.0,1720.01,1726.0,1717.77,1163,200049859.0,0.48,-0.35,-5.99,0.01
1250,贵州茅台,600519,2022-10-17 09:45,1720.01,1703.48,1720.3,1702.03,2357,402903235.0,1.06,-0.96,-16.53,0.02
1251,贵州茅台,600519,2022-10-17 09:50,1703.48,1710.0,1710.07,1703.47,1510,257539999.0,0.39,0.38,6.52,0.01
1252,贵州茅台,600519,2022-10-17 09:55,1710.0,1704.4,1710.0,1704.0,1026,175024330.0,0.35,-0.33,-5.6,0.01
1253,贵州茅台,600519,2022-10-17 10:00,1704.4,1698.5,1704.4,1698.18,2686,456816004.0,0.36,-0.35,-5.9,0.02
1254,贵州茅台,600519,2022-10-17 10:05,1698.5,1703.97,1704.1,1697.8,1186,201687084.0,0.37,0.32,5.47,0.01
1255,贵州茅台,600519,2022-10-17 10:10,1702.19,1705.0,1706.76,1702.18,470,80098854.0,0.27,0.06,1.03,0.0
1256,贵州茅台,600519,2022-10-17 10:15,1704.99,1703.3,1705.99,1703.0,673,114721592.0,0.18,-0.1,-1.7,0.01
1257,贵州茅台,600519,2022-10-17 10:20,1703.49,1700.01,1704.0,1700.0,787,133972290.0,0.23,-0.19,-3.29,0.01
1258,贵州茅台,600519,2022-10-17 10:25,1700.01,1702.01,1703.09,1699.09,838,142478500.0,0.24,0.12,2.0,0.01
1259,贵州茅台,600519,2022-10-17 10:30,1701.11,1700.09,1702.02,1699.61,629,106952214.0,0.14,-0.11,-1.92,0.01
1260,贵州茅台,600519,2022-10-17 10:35,1701.98,1701.0,1702.07,1699.99,366,62255584.0,0.12,0.05,0.91,0.0
1261,贵州茅台,600519,2022-10-17 10:40,1702.07,1701.53,1704.36,1700.68,391,66540475.0,0.22,0.03,0.53,0.0
1262,贵州茅台,600519,2022-10-17 10:45,1701.53,1707.0,1707.97,1701.43,375,63955803.0,0.38,0.32,5.47,0.0
1263,贵州茅台,600519,2022-10-17 10:50,1706.12,1710.8,1710.88,1706.0,369,63015965.0,0.29,0.22,3.8,0.0
1264,贵州茅台,600519,2022-10-17 10:55,1710.8,1710.07,1711.05,1709.45,382,65339742.0,0.09,-0.04,-0.73,0.0
1265,贵州茅台,600519,2022-10-17 11:00,1710.07,1709.09,1711.0,1709.0,332,56829149.0,0.12,-0.06,-0.98,0.0
1266,贵州茅台,600519,2022-10-17 11:05,1709.0,1711.5,1711.75,1707.31,330,56365743.0,0.26,0.14,2.41,0.0
1267,贵州茅台,600519,2022-10-17 11:10,1711.99,1714.99,1715.58,1710.0,335,57396462.0,0.33,0.2,3.49,0.0
1268,贵州茅台,600519,2022-10-17 11:15,1714.99,1710.55,1715.3,1710.02,237,40626004.0,0.31,-0.26,-4.44,0.0
1269,贵州茅台,600519,2022-10-17 11:20,1710.55,1711.43,1713.08,1710.08,194,33215206.0,0.18,0.05,0.88,0.0
1270,贵州茅台,600519,2022-10-17 11:25,1711.42,1712.0,1715.59,1711.02,237,40596849.0,0.27,0.03,0.57,0.0
1271,贵州茅台,600519,2022-10-17 11:30,1712.0,1711.39,1714.0,1711.1,160,27329693.0,0.17,-0.04,-0.61,0.0
1272,贵州茅台,600519,2022-10-17 13:05,1711.41,1711.0,1713.67,1709.98,730,124920229.0,0.22,-0.02,-0.39,0.01
1273,贵州茅台,600519,2022-10-17 13:10,1711.0,1709.96,1711.0,1706.0,580,99022086.0,0.29,-0.06,-1.04,0.0
1274,贵州茅台,600519,2022-10-17 13:15,1709.96,1708.09,1710.0,1707.19,318,54347045.0,0.16,-0.11,-1.87,0.0
1275,贵州茅台,600519,2022-10-17 13:20,1708.03,1708.19,1709.95,1706.07,387,66104279.0,0.23,0.01,0.1,0.0
1276,贵州茅台,600519,2022-10-17 13:25,1708.19,1711.0,1711.0,1708.0,330,56425257.0,0.18,0.16,2.81,0.0
1277,贵州茅台,600519,2022-10-17 13:30,1711.0,1709.0,1711.99,1709.0,375,64155376.0,0.17,-0.12,-2.0,0.0
1278,贵州茅台,600519,2022-10-17 13:35,1709.0,1711.98,1712.0,1709.0,445,76106314.0,0.18,0.17,2.98,0.0
1279,贵州茅台,600519,2022-10-17 13:40,1711.9,1711.96,1712.0,1710.18,218,37299625.0,0.11,0.0,-0.02,0.0
1280,贵州茅台,600519,2022-10-17 13:45,1711.5,1713.89,1713.9,1710.47,251,43031901.0,0.2,0.11,1.93,0.0
1281,贵州茅台,600519,2022-10-17 13:50,1713.86,1713.7,1713.86,1712.53,240,41115547.0,0.08,-0.01,-0.19,0.0
1282,贵州茅台,600519,2022-10-17 13:55,1713.7,1716.39,1716.77,1713.51,251,43059671.0,0.19,0.16,2.69,0.0
1283,贵州茅台,600519,2022-10-17 14:00,1716.33,1716.38,1716.83,1714.01,561,96269115.0,0.16,0.0,-0.01,0.0
1284,贵州茅台,600519,2022-10-17 14:05,1716.45,1713.0,1716.46,1713.0,461,79068172.0,0.2,-0.2,-3.38,0.0
1285,贵州茅台,600519,2022-10-17 14:10,1713.25,1712.99,1713.25,1710.51,436,74636674.0,0.16,0.0,-0.01,0.0
1286,贵州茅台,600519,2022-10-17 14:15,1711.99,1713.08,1714.99,1711.02,349,59733585.0,0.23,0.01,0.09,0.0
1287,贵州茅台,600519,2022-10-17 14:20,1713.5,1713.98,1715.1,1713.01,299,51250259.0,0.12,0.05,0.9,0.0
1288,贵州茅台,600519,2022-10-17 14:25,1713.4,1714.31,1717.0,1712.0,632,108367411.0,0.29,0.02,0.33,0.01
1289,贵州茅台,600519,2022-10-17 14:30,1714.3,1713.3,1716.87,1713.2,579,99285869.0,0.21,-0.06,-1.01,0.0
1290,贵州茅台,600519,2022-10-17 14:35,1713.3,1717.0,1717.93,1713.21,786,134919906.0,0.28,0.22,3.7,0.01
1291,贵州茅台,600519,2022-10-17 14:40,1717.7,1716.99,1718.11,1716.0,654,112285916.0,0.12,0.0,-0.01,0.01
1292,贵州茅台,600519,2022-10-17 14:45,1718.0,1717.93,1718.55,1716.29,865,148605470.0,0.13,0.05,0.94,0.01
1293,贵州茅台,600519,2022-10-17 14:50,1717.7,1721.69,1721.88,1717.7,1458,250713244.0,0.24,0.22,3.76,0.01
1294,贵州茅台,600519,2022-10-17 14:55,1720.94,1719.61,1721.51,1719.0,1253,215491685.0,0.15,-0.12,-2.08,0.01
1295,贵州茅台,600519,2022-10-17 15:00,1719.5,1718.5,1722.49,1718.5,833,143139654.0,0.23,-0.06,-1.11,0.01
1296,贵州茅台,600519,2022-10-18 09:35,1725.0,1724.0,1730.0,1723.12,2035,351300519.0,0.4,0.32,5.5,0.02
1297,贵州茅台,600519,2022-10-18 09:40,1724.0,1721.0,1727.79,1718.66,1248,215045479.0,0.53,-0.17,-3.0,0.01
1298,贵州茅台,600519,2022-10-18 09:45,1720.51,1718.6,1721.02,1718.58,723,124322318.0,0.14,-0.14,-2.4,0.01
1299,贵州茅台,600519,2022-10-18 09:50,1718.96,1715.54,1719.28,1713.0,691,118537513.0,0.37,-0.18,-3.06,0.01
1300,贵州茅台,600519,2022-10-18 09:55,1714.02,1713.9,1715.67,1713.31,682,116935525.0,0.14,-0.1,-1.64,0.01
1301,贵州茅台,600519,2022-10-18 10:00,1713.99,1715.0,1715.38,1713.6,709,121490276.0,0.1,0.06,1.1,0.01
1302,贵州茅台,600519,2022-10-18 10:05,1715.15,1710.01,1716.74,1710.01,930,159364564.0,0.39,-0.29,-4.99,0.01
1303,贵州茅台,600519,2022-10-18 10:10,1710.01,1706.0,1710.01,1705.3,1097,187468556.0,0.28,-0.23,-4.01,0.01
1304,贵州茅台,600519,2022-10-18 10:15,1705.71,1705.1,1706.67,1704.1,865,147490430.0,0.15,-0.05,-0.9,0.01
1305,贵州茅台,600519,2022-10-18 10:20,1705.0,1706.16,1706.17,1704.56,596,101622736.0,0.09,0.06,1.06,0.0
1306,贵州茅台,600519,2022-10-18 10:25,1706.16,1705.32,1708.47,1705.32,458,78166456.0,0.18,-0.05,-0.84,0.0
1307,贵州茅台,600519,2022-10-18 10:30,1705.25,1709.5,1709.78,1704.89,624,106457790.0,0.29,0.25,4.18,0.0
1308,贵州茅台,600519,2022-10-18 10:35,1709.76,1707.19,1709.76,1707.01,268,45772649.0,0.16,-0.14,-2.31,0.0
1309,贵州茅台,600519,2022-10-18 10:40,1707.2,1706.13,1707.21,1706.0,441,75261003.0,0.07,-0.06,-1.06,0.0
1310,贵州茅台,600519,2022-10-18 10:45,1706.13,1702.33,1706.43,1702.33,904,154140319.0,0.24,-0.22,-3.8,0.01
1311,贵州茅台,600519,2022-10-18 10:50,1702.06,1704.35,1708.0,1701.0,674,114728106.0,0.41,0.12,2.02,0.01
1312,贵州茅台,600519,2022-10-18 10:55,1705.78,1706.0,1709.29,1704.5,522,89135473.0,0.28,0.1,1.65,0.0
1313,贵州茅台,600519,2022-10-18 11:00,1706.39,1706.1,1708.0,1706.0,355,60591201.0,0.12,0.01,0.1,0.0
1314,贵州茅台,600519,2022-10-18 11:05,1706.28,1705.0,1706.4,1703.58,394,67167890.0,0.17,-0.06,-1.1,0.0
1315,贵州茅台,600519,2022-10-18 11:10,1704.1,1705.57,1705.57,1703.96,281,47898849.0,0.09,0.03,0.57,0.0
1316,贵州茅台,600519,2022-10-18 11:15,1705.57,1706.64,1708.0,1705.57,444,75856049.0,0.14,0.06,1.07,0.0
1317,贵州茅台,600519,2022-10-18 11:20,1706.74,1708.04,1709.0,1706.69,345,58921105.0,0.14,0.08,1.4,0.0
1318,贵州茅台,600519,2022-10-18 11:25,1707.96,1707.14,1707.96,1706.75,284,48411232.0,0.07,-0.05,-0.9,0.0
1319,贵州茅台,600519,2022-10-18 11:30,1707.14,1706.24,1707.14,1706.0,256,43685289.0,0.07,-0.05,-0.9,0.0
1320,贵州茅台,600519,2022-10-18 13:05,1709.67,1713.0,1714.24,1707.21,929,158878969.0,0.41,0.4,6.76,0.01
1321,贵州茅台,600519,2022-10-18 13:10,1713.81,1713.01,1715.98,1713.0,524,89843541.0,0.17,0.0,0.01,0.0
1322,贵州茅台,600519,2022-10-18 13:15,1713.04,1710.57,1713.04,1710.0,472,80751605.0,0.18,-0.14,-2.44,0.0
1323,贵州茅台,600519,2022-10-18 13:20,1711.18,1709.1,1711.18,1709.1,344,58785221.0,0.12,-0.09,-1.47,0.0
1324,贵州茅台,600519,2022-10-18 13:25,1709.0,1706.18,1709.0,1706.01,415,70860962.0,0.17,-0.17,-2.92,0.0
1325,贵州茅台,600519,2022-10-18 13:30,1706.07,1704.07,1706.2,1704.07,648,110418826.0,0.12,-0.12,-2.11,0.01
1326,贵州茅台,600519,2022-10-18 13:35,1704.0,1703.2,1704.0,1702.55,724,123308820.0,0.09,-0.05,-0.87,0.01
1327,贵州茅台,600519,2022-10-18 13:40,1703.2,1706.0,1706.31,1703.2,251,42800343.0,0.18,0.16,2.8,0.0
1328,贵州茅台,600519,2022-10-18 13:45,1706.0,1705.05,1706.13,1705.0,320,54570579.0,0.07,-0.06,-0.95,0.0
1329,贵州茅台,600519,2022-10-18 13:50,1705.05,1703.98,1705.13,1703.05,488,83166628.0,0.12,-0.06,-1.07,0.0
1330,贵州茅台,600519,2022-10-18 13:55,1703.92,1704.27,1704.38,1703.09,430,73253443.0,0.08,0.02,0.29,0.0
1331,贵州茅台,600519,2022-10-18 14:00,1704.0,1703.0,1704.44,1703.0,541,92152542.0,0.08,-0.07,-1.27,0.0
1332,贵州茅台,600519,2022-10-18 14:05,1702.98,1702.0,1703.01,1702.0,535,91013882.0,0.06,-0.06,-1.0,0.0
1333,贵州茅台,600519,2022-10-18 14:10,1702.0,1702.13,1702.41,1702.0,538,91541033.0,0.02,0.01,0.13,0.0
1334,贵州茅台,600519,2022-10-18 14:15,1702.13,1702.6,1702.84,1702.13,464,78966858.0,0.04,0.03,0.47,0.0
1335,贵州茅台,600519,2022-10-18 14:20,1702.68,1703.01,1705.0,1702.31,531,90495679.0,0.16,0.02,0.41,0.0
1336,贵州茅台,600519,2022-10-18 14:25,1703.3,1703.45,1704.6,1703.24,401,68343573.0,0.08,0.03,0.44,0.0
1337,贵州茅台,600519,2022-10-18 14:30,1703.4,1704.0,1704.62,1703.02,338,57568701.0,0.09,0.03,0.55,0.0
1338,贵州茅台,600519,2022-10-18 14:35,1704.0,1704.2,1704.47,1703.18,423,72052004.0,0.08,0.01,0.2,0.0
1339,贵州茅台,600519,2022-10-18 14:40,1704.32,1704.98,1705.53,1704.2,563,95980588.0,0.08,0.05,0.78,0.0
1340,贵州茅台,600519,2022-10-18 14:45,1704.98,1707.0,1708.08,1704.96,538,91822581.0,0.18,0.12,2.02,0.0
1341,贵州茅台,600519,2022-10-18 14:50,1707.03,1707.26,1708.1,1707.0,418,71419285.0,0.06,0.02,0.26,0.0
1342,贵州茅台,600519,2022-10-18 14:55,1707.26,1706.25,1707.5,1705.1,695,118610758.0,0.14,-0.06,-1.01,0.01
1343,贵州茅台,600519,2022-10-18 15:00,1705.91,1705.83,1706.5,1705.21,729,124311754.0,0.08,-0.02,-0.42,0.01
1344,贵州茅台,600519,2022-10-19 09:35,1701.98,1687.0,1701.98,1684.0,3180,538281030.0,1.05,-1.1,-18.83,0.03
1345,贵州茅台,600519,2022-10-19 09:40,1687.0,1690.2,1695.0,1687.0,1887,318878215.0,0.47,0.19,3.2,0.02
1346,贵州茅台,600519,2022-10-19 09:45,1690.2,1687.3,1692.01,1687.22,1154,194869647.0,0.28,-0.17,-2.9,0.01
1347,贵州茅台,600519,2022-10-19 09:50,1687.3,1683.0,1687.37,1680.02,2277,383437016.0,0.44,-0.25,-4.3,0.02
1348,贵州茅台,600519,2022-10-19 09:55,1683.0,1677.98,1684.03,1675.08,2769,465068563.0,0.53,-0.3,-5.02,0.02
1349,贵州茅台,600519,2022-10-19 10:00,1676.96,1678.0,1680.0,1676.57,1162,195003049.0,0.2,0.0,0.02,0.01
1350,贵州茅台,600519,2022-10-19 10:05,1678.0,1670.04,1679.97,1670.04,2006,335818499.0,0.59,-0.47,-7.96,0.02
1351,贵州茅台,600519,2022-10-19 10:10,1670.09,1667.03,1670.12,1666.66,2316,386450618.0,0.21,-0.18,-3.01,0.02
1352,贵州茅台,600519,2022-10-19 10:15,1667.16,1660.01,1667.16,1660.0,2500,415935604.0,0.43,-0.42,-7.02,0.02
1353,贵州茅台,600519,2022-10-19 10:20,1660.01,1658.87,1660.01,1656.23,2043,338897275.0,0.23,-0.07,-1.14,0.02
1354,贵州茅台,600519,2022-10-19 10:25,1658.87,1660.08,1666.66,1658.8,1993,331102561.0,0.47,0.07,1.21,0.02
1355,贵州茅台,600519,2022-10-19 10:30,1660.09,1667.99,1668.79,1660.07,1196,198988754.0,0.53,0.48,7.91,0.01
1356,贵州茅台,600519,2022-10-19 10:35,1667.03,1660.88,1667.03,1660.88,1308,217569211.0,0.37,-0.43,-7.11,0.01
1357,贵州茅台,600519,2022-10-19 10:40,1660.1,1658.94,1660.6,1658.75,1331,220897100.0,0.11,-0.12,-1.94,0.01
1358,贵州茅台,600519,2022-10-19 10:45,1658.88,1659.7,1665.0,1658.83,1099,182468668.0,0.37,0.05,0.76,0.01
1359,贵州茅台,600519,2022-10-19 10:50,1659.68,1659.29,1660.5,1659.03,1158,192200267.0,0.09,-0.02,-0.41,0.01
1360,贵州茅台,600519,2022-10-19 10:55,1659.05,1662.01,1663.0,1659.02,584,97079441.0,0.24,0.16,2.72,0.0
1361,贵州茅台,600519,2022-10-19 11:00,1662.0,1667.99,1668.15,1661.16,602,100167045.0,0.42,0.36,5.98,0.0
1362,贵州茅台,600519,2022-10-19 11:05,1667.98,1661.89,1668.0,1661.89,637,106106857.0,0.37,-0.37,-6.1,0.01
1363,贵州茅台,600519,2022-10-19 11:10,1661.86,1659.05,1661.86,1659.0,632,104909931.0,0.17,-0.17,-2.84,0.01
1364,贵州茅台,600519,2022-10-19 11:15,1659.05,1660.39,1661.0,1659.05,474,78681105.0,0.12,0.08,1.34,0.0
1365,贵州茅台,600519,2022-10-19 11:20,1660.38,1660.02,1660.38,1660.0,475,78852606.0,0.02,-0.02,-0.37,0.0
1366,贵州茅台,600519,2022-10-19 11:25,1660.01,1660.12,1660.99,1659.75,512,85012212.0,0.07,0.01,0.1,0.0
1367,贵州茅台,600519,2022-10-19 11:30,1660.11,1658.08,1660.11,1658.0,803,133198509.0,0.13,-0.12,-2.04,0.01
1368,贵州茅台,600519,2022-10-19 13:05,1658.08,1651.99,1658.08,1651.0,2441,403998946.0,0.43,-0.37,-6.09,0.02
1369,贵州茅台,600519,2022-10-19 13:10,1652.0,1650.3,1653.78,1650.2,1040,171718518.0,0.22,-0.1,-1.69,0.01
1370,贵州茅台,600519,2022-10-19 13:15,1650.3,1651.53,1652.29,1650.18,840,138621459.0,0.13,0.07,1.23,0.01
1371,贵州茅台,600519,2022-10-19 13:20,1651.53,1650.03,1651.53,1650.01,1149,189710430.0,0.09,-0.09,-1.5,0.01
1372,贵州茅台,600519,2022-10-19 13:25,1650.02,1650.0,1650.02,1648.01,2312,381360711.0,0.12,0.0,-0.03,0.02
1373,贵州茅台,600519,2022-10-19 13:30,1649.98,1650.68,1655.0,1649.98,720,118981153.0,0.3,0.04,0.68,0.01
1374,贵州茅台,600519,2022-10-19 13:35,1650.5,1651.94,1652.0,1650.3,437,72167652.0,0.1,0.08,1.26,0.0
1375,贵州茅台,600519,2022-10-19 13:40,1652.0,1651.01,1653.67,1650.5,763,125966468.0,0.19,-0.06,-0.93,0.01
1376,贵州茅台,600519,2022-10-19 13:45,1651.01,1655.88,1655.88,1650.0,457,75507463.0,0.36,0.29,4.87,0.0
1377,贵州茅台,600519,2022-10-19 13:50,1655.99,1652.05,1656.0,1652.05,446,73753261.0,0.24,-0.23,-3.83,0.0
1378,贵州茅台,600519,2022-10-19 13:55,1652.06,1653.65,1653.94,1651.0,548,90585369.0,0.18,0.1,1.6,0.0
1379,贵州茅台,600519,2022-10-19 14:00,1653.76,1651.01,1653.8,1651.0,768,126958285.0,0.17,-0.16,-2.64,0.01
1380,贵州茅台,600519,2022-10-19 14:05,1651.0,1650.0,1651.0,1650.0,1236,203921930.0,0.06,-0.06,-1.01,0.01
1381,贵州茅台,600519,2022-10-19 14:10,1650.26,1651.85,1652.99,1649.99,733,121018973.0,0.18,0.11,1.85,0.01
1382,贵州茅台,600519,2022-10-19 14:15,1652.0,1653.0,1653.03,1650.36,560,92486620.0,0.16,0.07,1.15,0.0
1383,贵州茅台,600519,2022-10-19 14:20,1653.0,1653.04,1654.98,1652.58,622,102857453.0,0.15,0.0,0.04,0.0
1384,贵州茅台,600519,2022-10-19 14:25,1654.87,1650.99,1654.87,1650.55,767,126755111.0,0.26,-0.12,-2.05,0.01
1385,贵州茅台,600519,2022-10-19 14:30,1650.98,1649.5,1651.03,1649.5,1183,195252204.0,0.09,-0.09,-1.49,0.01
1386,贵州茅台,600519,2022-10-19 14:35,1649.78,1649.85,1650.85,1649.0,1308,215777974.0,0.11,0.02,0.35,0.01
1387,贵州茅台,600519,2022-10-19 14:40,1649.98,1650.03,1651.49,1649.8,1348,222486226.0,0.1,0.01,0.18,0.01
1388,贵州茅台,600519,2022-10-19 14:45,1650.03,1653.06,1654.96,1650.03,1191,196767022.0,0.3,0.18,3.03,0.01
1389,贵州茅台,600519,2022-10-19 14:50,1654.0,1653.0,1655.51,1652.01,1447,239318384.0,0.21,0.0,-0.06,0.01
1390,贵州茅台,600519,2022-10-19 14:55,1652.99,1649.16,1653.99,1649.16,1731,285890519.0,0.29,-0.23,-3.84,0.01
1391,贵州茅台,600519,2022-10-19 15:00,1649.02,1648.0,1649.99,1648.0,1977,325920370.0,0.12,-0.07,-1.16,0.02
1392,贵州茅台,600519,2022-10-20 09:35,1621.0,1627.88,1629.98,1611.0,7042,1139681749.0,1.15,-1.22,-20.12,0.06
1393,贵州茅台,600519,2022-10-20 09:40,1627.88,1631.99,1636.0,1626.01,2632,429750045.0,0.61,0.25,4.11,0.02
1394,贵州茅台,600519,2022-10-20 09:45,1631.99,1645.0,1645.0,1631.99,2188,358690582.0,0.8,0.8,13.01,0.02
